ORIGIN,TERMINAL,DISTENCE,PRICE
哈密,三亚,3075,1044
哈密,石家庄,1840,977
哈密,松原,2517,1018
哈密,上海,2760,1029
哈密,深圳,2907,1036
哈密,沈阳,2456,1014
哈密,台州,2928,1037
哈密,太原,1687,965
哈密,天津,2019,989
哈密,通化,2661,1025
哈密,通辽,2329,1007
哈密,吐鲁番,351,761
哈密,万州,1850,977
哈密,威海,2481,1016
哈密,温州,2918,1037
哈密,乌鲁木齐,511,810
哈密,无锡,2648,1024
哈密,乌海,1153,916
哈密,武汉,2262,1004
哈密,乌兰浩特,2300,1006
哈密,乌兰察布,1629,961
哈密,西安,2571,1020
哈密,西昌,1787,973
哈密,西宁,948,891
哈密,锡林浩特,1836,976
哈密,厦门,3003,1040
哈密,徐州,2241,1002
哈密,烟台,2416,1012
哈密,延吉,2915,1037
哈密,盐城,2526,1018
哈密,扬州,2527,1018
哈密,伊宁,1008,899
哈密,宜宾,1809,975
哈密,宜昌,2039,990
哈密,义乌,2779,1030
哈密,银川,1153,916
哈密,榆林,1444,945
哈密,运城,1716,968
哈密,湛江,2821,1032
哈密,张家界,2114,995
哈密,郑州,1935,983
哈密,重庆,1838,977
哈密,珠海,2905,1036
哈密,遵义,2029,989
海口,阿坝,1548,954
海口,阿克苏,3572,1063
海口,巴彦淖尔,2323,1007
海口,包头,2293,1005
海口,北海,204,691
海口,北京,2287,1005
海口,博鳌,98,596
海口,长春,2996,1040
海口,长沙,949,891
海口,长治,1819,975
海口,常州,1622,960
海口,朝阳,2294,1005
海口,成都,1341,936
海口,赤峰,2605,1022
海口,达州,1276,929
海口,大理,1212,923
海口,大连,2365,1009
海口,大庆,3242,1050
海口,大同,3179,1048
海口,丹东,2602,1022
海口,稻城,1407,942
海口,敦煌,2736,1028
海口,鄂尔多斯,2201,1000
海口,十堰,1403,942
海口,石河子,3510,1061
海口,福州,1138,914
海口,抚远,3775,1070
海口,阜阳,1532,953
海口,赣州,800,868
海口,广元,1451,946
海口,广州,461,797
海口,贵阳,822,872
海口,桂林,582,827
海口,哈尔滨,3229,1050
海口,哈密,2939,1038
海口,海拉尔,3365,1055
海口,杭州,1510,951
海口,合肥,1488,949
海口,呼和浩特,2316,1007
海口,惠州,544,818
海口,淮安,1744,970
海口,和田,3503,1060
海口,黄山,1380,939
海口,揭阳,737,858
海口,晋江,994,897
海口,井冈山,830,873
海口,景德镇,1242,926
海口,佳木斯,3485,1060
海口,九寨沟,1608,959
海口,建三江,3640,1065
海口,库尔勒,3342,1054
海口,克拉玛依,3642,1066
海口,昆明,961,892
海口,喀什,3920,1075
海口,兰州,1893,980
海口,丽江,1280,930
海口,林芝,1809,975
海口,柳州,487,804
海口,六盘水,919,887
海口,泸州,1103,910
海口,临汾,1791,973
海口,拉萨,2211,1001
海口,满洲里,3340,1054
海口,茅台,1759,971
海口,牡丹江,3259,1051
海口,绵阳,1394,941
海口,南昌,1115,912
海口,南京,1580,957
海口,南宁,374,770
海口,南通,1697,966
海口,宁波,1575,957
海口,攀枝花,1142,915
海口,齐齐哈尔,3279,1052
海口,青岛,2039,990
海口,三亚,213,696
海口,石家庄,2044,990
海口,松原,3094,1044
海口,上海,1673,964
海口,深圳,474,800
海口,沈阳,2718,1027
海口,台州,1478,948
海口,太原,1998,987
海口,天津,2226,1002
海口,通化,2826,1033
海口,通辽,2850,1034
海口,吐鲁番,3197,1049
海口,万州,1203,922
海口,威海,2254,1003
海口,温州,1375,939
海口,乌鲁木齐,3386,1056
海口,无锡,1624,961
海口,乌海,2211,1001
海口,武汉,1240,925
海口,乌兰浩特,3093,1044
海口,乌兰察布,2349,1009
海口,西安,2904,1036
海口,西昌,1206,922
海口,西宁,2026,989
海口,锡林浩特,2728,1028
海口,厦门,941,890
海口,徐州,1722,968
海口,烟台,2218,1001
海口,延吉,3122,1046
海口,盐城,1774,972
海口,扬州,1647,962
海口,伊宁,3785,1071
海口,宜宾,1130,913
海口,宜昌,1195,921
海口,义乌,1424,943
海口,银川,2092,993
海口,榆林,2030,990
海口,运城,1671,964
海口,湛江,137,639
海口,张家界,1012,899
海口,郑州,1670,964
海口,重庆,1125,913
海口,珠海,417,784
海口,遵义,920,887
海拉尔,阿坝,2435,1013
海拉尔,阿克苏,3183,1048
海拉尔,巴彦淖尔,1367,938
海拉尔,包头,1248,926
海拉尔,北海,3238,1050
海拉尔,北京,1078,907
海拉尔,博鳌,3452,1059
海拉尔,长春,720,855
海拉尔,长沙,2418,1012
海拉尔,长治,1558,955
海拉尔,常州,1946,984
海拉尔,朝阳,1072,907
海拉尔,成都,2464,1015
海拉尔,赤峰,781,865
海拉尔,达州,2266,1004
海拉尔,大理,3131,1046
海拉尔,大连,1155,916
海拉尔,大庆,475,801
海拉尔,大同,498,807
海拉尔,丹东,1072,907
海拉尔,稻城,2831,1033
海拉尔,敦煌,2252,1003
海拉尔,鄂尔多斯,1317,933
海拉尔,十堰,2003,988
海拉尔,石河子,2623,1023
海拉尔,福州,2584,1021
海拉尔,抚远,1057,905
海拉尔,阜阳,1854,978
海拉尔,赣州,2642,1024
海拉尔,广元,2213,1001
海拉尔,广州,2968,1039
海拉尔,贵阳,2767,1030
海拉尔,桂林,2801,1031
海拉尔,哈尔滨,631,838
海拉尔,哈密,2181,999
海拉尔,海口,3365,1055
海拉尔,杭州,2114,995
海拉尔,合肥,1949,984
海拉尔,呼和浩特,1145,915
海拉尔,惠州,2951,1038
海拉尔,淮安,1752,970
海拉尔,和田,3470,1059
海拉尔,黄山,2119,995
海拉尔,揭阳,2879,1035
海拉尔,晋江,2732,1028
海拉尔,井冈山,2569,1020
海拉尔,景德镇,2234,1002
海拉尔,佳木斯,808,870
海拉尔,九寨沟,2217,1001
海拉尔,建三江,959,892
海拉尔,库尔勒,2778,1030
海拉尔,克拉玛依,2664,1025
海拉尔,昆明,3084,1044
海拉尔,喀什,3605,1064
海拉尔,兰州,1970,986
海拉尔,丽江,3015,1041
海拉尔,林芝,3055,1043
海拉尔,柳州,2924,1037
海拉尔,六盘水,2840,1033
海拉尔,泸州,2582,1021
海拉尔,临汾,1619,960
海拉尔,拉萨,3269,1051
海拉尔,满洲里,178,673
海拉尔,茅台,1637,962
海拉尔,牡丹江,893,883
海拉尔,绵阳,2355,1009
海拉尔,南昌,2316,1007
海拉尔,南京,1917,982
海拉尔,南宁,3118,1045
海拉尔,南通,1920,982
海拉尔,宁波,2160,998
海拉尔,攀枝花,2973,1039
海拉尔,齐齐哈尔,362,765
海拉尔,青岛,1465,947
海拉尔,三亚,3576,1063
海拉尔,石家庄,1324,934
海拉尔,松原,585,828
海拉尔,上海,2008,988
海拉尔,深圳,3019,1041
海拉尔,沈阳,871,880
海拉尔,台州,2294,1005
海拉尔,太原,1401,941
海拉尔,天津,1149,916
海拉尔,通化,955,892
海拉尔,通辽,650,842
海拉尔,吐鲁番,2469,1015
海拉尔,万州,2283,1005
海拉尔,威海,1316,933
海拉尔,温州,2366,1009
海拉尔,乌鲁木齐,2534,1018
海拉尔,无锡,1969,986
海拉尔,乌海,1491,949
海拉尔,武汉,2134,996
海拉尔,乌兰浩特,383,773
海拉尔,乌兰察布,1065,906
海拉尔,西安,802,869
海拉尔,西昌,2829,1033
海拉尔,西宁,2036,990
海拉尔,锡林浩特,650,842
海拉尔,厦门,2761,1030
海拉尔,徐州,1685,965
海拉尔,烟台,1309,933
海拉尔,延吉,1001,898
海拉尔,盐城,1767,972
海拉尔,扬州,1876,979
海拉尔,伊宁,2981,1040
海拉尔,宜宾,2629,1023
海拉尔,宜昌,2188,999
海拉尔,义乌,2220,1001
海拉尔,银川,1627,961
海拉尔,榆林,1473,948
海拉尔,运城,1746,970
海拉尔,湛江,3231,1050
海拉尔,张家界,2383,1010
海拉尔,郑州,1697,966
海拉尔,重庆,2473,1015
海拉尔,珠海,3058,1043
海拉尔,遵义,2648,1024
杭州,阿坝,1721,968
杭州,阿克苏,3684,1067
杭州,巴彦淖尔,1641,962
杭州,包头,1486,949
杭州,北海,1477,948
杭州,北京,1129,913
杭州,博鳌,1568,956
杭州,长春,1581,957
杭州,长沙,738,858
杭州,长治,933,888
杭州,常州,169,666
杭州,朝阳,1129,913
杭州,成都,1547,954
杭州,赤峰,1343,936
杭州,达州,1220,923
杭州,大理,2025,989
杭州,大连,974,894
杭州,大庆,1863,978
杭州,大同,1800,974
杭州,丹东,1159,917
杭州,稻城,1935,983
杭州,敦煌,2605,1022
杭州,鄂尔多斯,1410,942
杭州,十堰,931,888
杭州,石河子,3369,1055
杭州,福州,476,801
杭州,抚远,2301,1006
杭州,阜阳,509,810
杭州,赣州,713,854
杭州,广元,1387,940
杭州,广州,1049,904
杭州,贵阳,1380,939
杭州,桂林,1125,913
杭州,哈尔滨,1813,975
杭州,哈密,2726,1028
杭州,海口,1510,951
杭州,海拉尔,2114,995
杭州,合肥,331,754
杭州,呼和浩特,1405,942
杭州,惠州,981,895
杭州,淮安,373,769
杭州,和田,3777,1070
杭州,黄山,205,691
杭州,揭阳,837,874
杭州,晋江,636,839
杭州,井冈山,719,855
杭州,景德镇,311,746
杭州,佳木斯,2034,990
杭州,九寨沟,1574,956
杭州,建三江,2171,998
杭州,库尔勒,3328,1054
杭州,克拉玛依,3482,1060
杭州,昆明,1816,975
杭州,喀什,4117,1081
杭州,兰州,1654,963
杭州,丽江,1985,987
杭州,林芝,2389,1011
杭州,柳州,1253,927
杭州,六盘水,1555,955
杭州,泸州,1435,944
杭州,临汾,1035,902
杭州,拉萨,2797,1031
杭州,满洲里,2150,997
杭州,茅台,584,828
杭州,牡丹江,1793,973
杭州,绵阳,1485,949
杭州,南昌,453,795
杭州,南京,242,713
杭州,南宁,1445,945
杭州,南通,204,691
杭州,宁波,137,639
杭州,攀枝花,1852,978
杭州,齐齐哈尔,1927,983
杭州,青岛,650,842
杭州,三亚,1717,968
杭州,石家庄,1011,899
杭州,松原,1702,967
杭州,上海,163,662
杭州,深圳,1055,904
杭州,沈阳,1316,933
杭州,台州,212,696
杭州,太原,1103,910
杭州,天津,1025,901
杭州,通化,1375,939
杭州,通辽,1498,950
杭州,吐鲁番,3069,1043
杭州,万州,1131,914
杭州,威海,826,873
杭州,温州,255,720
杭州,乌鲁木齐,3238,1050
杭州,无锡,145,646
杭州,乌海,1604,959
杭州,武汉,567,824
杭州,乌兰浩特,1770,972
杭州,乌兰察布,1357,937
杭州,西安,1481,949
杭州,西昌,1777,972
杭州,西宁,1849,977
杭州,锡林浩特,1578,957
杭州,厦门,674,846
杭州,徐州,529,815
杭州,烟台,815,871
杭州,延吉,1642,962
杭州,盐城,347,760
杭州,扬州,250,717
杭州,伊宁,3731,1069
杭州,宜宾,1516,952
杭州,宜昌,854,877
杭州,义乌,106,606
杭州,银川,1576,957
杭州,榆林,1310,933
杭州,运城,1012,899
杭州,湛江,1404,942
杭州,张家界,948,891
杭州,郑州,793,867
杭州,重庆,1321,934
杭州,珠海,1109,911
杭州,遵义,1322,934
合肥,阿坝,1420,943
合肥,阿克苏,3353,1055
合肥,巴彦淖尔,1324,934
合肥,包头,1181,919
合肥,北海,1410,942
合肥,北京,900,884
合肥,博鳌,1562,955
合肥,长春,1510,951
合肥,长沙,580,827
合肥,长治,615,834
合肥,常州,255,720
合肥,朝阳,902,884
合肥,成都,1262,928
合肥,赤峰,1168,918
合肥,达州,930,888
合肥,大理,1796,974
合肥,大连,878,881
合肥,大庆,1766,971
合肥,大同,1702,967
合肥,丹东,1115,912
合肥,稻城,1667,964
合肥,敦煌,2273,1004
合肥,鄂尔多斯,1100,910
合肥,十堰,615,834
合肥,石河子,3038,1042
合肥,福州,677,847
合肥,抚远,2290,1005
合肥,阜阳,179,674
合肥,赣州,707,852
合肥,广元,1080,908
合肥,广州,1048,904
合肥,贵阳,1178,919
合肥,桂林,1004,898
合肥,哈尔滨,1743,970
合肥,哈密,2395,1011
合肥,海口,1488,949
合肥,海拉尔,1949,984
合肥,杭州,331,754
合肥,呼和浩特,1115,912
合肥,惠州,1013,899
合肥,淮安,265,725
合肥,和田,3451,1059
合肥,黄山,192,683
合肥,揭阳,929,888
合肥,晋江,803,869
合肥,井冈山,657,843
合肥,景德镇,285,734
合肥,佳木斯,1997,987
合肥,九寨沟,1260,928
合肥,建三江,2153,997
合肥,库尔勒,2996,1040
合肥,克拉玛依,3151,1047
合肥,昆明,1611,959
合肥,喀什,3788,1071
合肥,兰州,1324,934
合肥,丽江,1740,970
合肥,林芝,2108,994
合肥,柳州,1138,914
合肥,六盘水,1340,936
合肥,泸州,1181,919
合肥,临汾,708,853
合肥,拉萨,2506,1017
合肥,满洲里,1960,985
合肥,茅台,319,749
合肥,牡丹江,1773,972
合肥,绵阳,1190,920
合肥,南昌,377,771
合肥,南京,142,644
合肥,南宁,1341,936
合肥,南通,339,757
合肥,宁波,465,798
合肥,攀枝花,1618,960
合肥,齐齐哈尔,1812,975
合肥,青岛,551,820
合肥,三亚,1701,967
合肥,石家庄,731,857
合肥,松原,1613,960
合肥,上海,404,780
合肥,深圳,1085,908
合肥,沈阳,1232,925
合肥,台州,534,816
合肥,太原,796,868
合肥,天津,809,870
合肥,通化,1339,935
合肥,通辽,1378,939
合肥,吐鲁番,2737,1028
合肥,万州,852,877
合肥,威海,767,863
合肥,温州,540,817
合肥,乌鲁木齐,2907,1036
合肥,无锡,287,735
合肥,乌海,1280,930
合肥,武汉,316,748
合肥,乌兰浩特,1637,962
合肥,乌兰察布,1083,908
合肥,西安,1416,943
合肥,西昌,1526,952
合肥,西宁,1519,952
合肥,锡林浩特,1361,938
合肥,厦门,824,872
合肥,徐州,267,726
合肥,烟台,729,856
合肥,延吉,1641,962
合肥,盐城,316,748
合肥,扬州,210,695
合肥,伊宁,3399,1057
合肥,宜宾,1261,928
合肥,宜昌,581,827
合肥,义乌,389,775
合肥,银川,1246,926
合肥,榆林,988,896
合肥,运城,680,847
合肥,湛江,1364,938
合肥,张家界,719,855
合肥,郑州,465,798
合肥,重庆,1059,905
合肥,珠海,1130,913
合肥,遵义,1100,910
呼和浩特,阿坝,1301,932
呼和浩特,阿克苏,2563,1020
呼和浩特,巴彦淖尔,356,763
呼和浩特,包头,154,654
呼和浩特,北海,2165,998
呼和浩特,北京,413,783
呼和浩特,博鳌,2410,1012
呼和浩特,长春,1170,918
呼和浩特,长沙,1407,942
呼和浩特,长治,529,815
呼和浩特,常州,1251,927
呼和浩特,朝阳,422,785
呼和浩特,成都,1318,933
呼和浩特,赤峰,626,837
呼和浩特,达州,1132,914
呼和浩特,大理,1986,987
呼和浩特,大连,872,880
呼和浩特,大庆,1248,926
呼和浩特,大同,1201,921
呼和浩特,丹东,1074,907
呼和浩特,稻城,1694,966
呼和浩特,敦煌,1475,948
呼和浩特,鄂尔多斯,180,675
呼和浩特,十堰,914,886
呼和浩特,石河子,2124,995
呼和浩特,福州,1789,973
呼和浩特,抚远,1955,985
呼和浩特,阜阳,955,892
呼和浩特,赣州,1693,966
呼和浩特,广元,1067,906
呼和浩特,广州,1975,986
呼和浩特,贵阳,1643,962
呼和浩特,桂林,1735,969
呼和浩特,哈尔滨,1329,934
呼和浩特,哈密,1514,951
呼和浩特,海口,2316,1007
呼和浩特,海拉尔,1145,915
呼和浩特,杭州,1405,942
呼和浩特,合肥,1115,912
呼和浩特,惠州,1986,987
呼和浩特,淮安,1056,905
呼和浩特,和田,2758,1029
呼和浩特,黄山,1307,932
呼和浩特,揭阳,1971,986
呼和浩特,晋江,1901,981
呼和浩特,井冈山,1594,958
呼和浩特,景德镇,1375,939
呼和浩特,佳木斯,1630,961
呼和浩特,九寨沟,1079,907
呼和浩特,建三江,1818,975
呼和浩特,库尔勒,2162,998
呼和浩特,克拉玛依,2216,1001
呼和浩特,昆明,1940,984
呼和浩特,喀什,3011,1041
呼和浩特,兰州,863,878
呼和浩特,丽江,1872,979
呼和浩特,林芝,1961,985
呼和浩特,柳州,1846,977
呼和浩特,六盘水,1702,967
呼和浩特,泸州,1441,945
呼和浩特,临汾,525,814
呼和浩特,拉萨,2232,1002
呼和浩特,满洲里,1070,906
呼和浩特,茅台,821,872
呼和浩特,牡丹江,1521,952
呼和浩特,绵阳,1209,922
呼和浩特,南昌,1403,942
呼和浩特,南京,1163,917
呼和浩特,南宁,2028,989
呼和浩特,南通,1279,929
呼和浩特,宁波,1510,951
呼和浩特,攀枝花,1828,976
呼和浩特,齐齐哈尔,1220,923
呼和浩特,青岛,922,887
呼和浩特,三亚,2518,1018
呼和浩特,石家庄,394,776
呼和浩特,松原,1171,918
呼和浩特,上海,1382,940
呼和浩特,深圳,2044,990
呼和浩特,沈阳,988,896
呼和浩特,台州,1618,960
呼和浩特,太原,335,755
呼和浩特,天津,508,809
呼和浩特,通化,1196,921
呼和浩特,通辽,925,887
呼和浩特,吐鲁番,1863,978
呼和浩特,万州,1162,917
呼和浩特,威海,970,894
呼和浩特,温州,1647,962
呼和浩特,乌鲁木齐,2001,988
呼和浩特,无锡,1287,930
呼和浩特,乌海,428,787
呼和浩特,武汉,1164,917
呼和浩特,乌兰浩特,1024,901
呼和浩特,乌兰察布,123,625
呼和浩特,西安,1140,915
呼和浩特,西昌,1684,965
呼和浩特,西宁,975,894
呼和浩特,锡林浩特,515,811
呼和浩特,厦门,1912,982
呼和浩特,徐州,876,880
呼和浩特,烟台,907,885
呼和浩特,延吉,1490,949
呼和浩特,盐城,1118,912
呼和浩特,扬州,1163,917
呼和浩特,伊宁,2503,1017
呼和浩特,宜宾,1485,949
呼和浩特,宜昌,1123,913
呼和浩特,义乌,1490,949
呼和浩特,银川,533,816
呼和浩特,榆林,327,752
呼和浩特,运城,646,841
呼和浩特,湛江,2179,999
呼和浩特,张家界,1305,932
呼和浩特,郑州,697,851
呼和浩特,重庆,1337,935
呼和浩特,珠海,2072,992
呼和浩特,遵义,1522,952
惠州,阿坝,1546,954
惠州,阿克苏,3650,1066
惠州,巴彦淖尔,2069,992
惠州,包头,1995,987
惠州,北海,573,825
惠州,北京,1879,980
惠州,博鳌,590,829
惠州,长春,2517,1018
惠州,长沙,584,828
惠州,长治,1460,947
惠州,常州,1108,911
惠州,朝阳,1883,980
惠州,成都,1325,934
惠州,赤峰,2173,998
惠州,达州,1130,913
惠州,大理,1464,947
惠州,大连,1887,980
惠州,大庆,2778,1030
惠州,大同,2715,1027
惠州,丹东,2109,995
惠州,稻城,1546,954
惠州,敦煌,2699,1027
惠州,鄂尔多斯,1903,981
惠州,十堰,1116,912
惠州,石河子,3494,1060
惠州,福州,594,830
惠州,抚远,3272,1052
惠州,阜阳,1097,910
惠州,赣州,308,744
惠州,广元,1336,935
惠州,广州,112,613
惠州,贵阳,869,879
惠州,桂林,483,803
惠州,哈尔滨,2751,1029
惠州,哈密,2880,1035
惠州,海口,544,818
惠州,海拉尔,2951,1038
惠州,杭州,981,895
惠州,合肥,1013,899
惠州,呼和浩特,1986,987
惠州,淮安,1253,927
惠州,和田,3639,1065
惠州,黄山,875,880
惠州,揭阳,206,692
惠州,晋江,458,796
惠州,井冈山,392,776
惠州,景德镇,741,859
惠州,佳木斯,2993,1040
惠州,九寨沟,1528,953
惠州,建三江,3139,1046
惠州,库尔勒,3368,1055
惠州,克拉玛依,3622,1065
惠州,昆明,1206,922
惠州,喀什,4037,1079
惠州,兰州,1764,971
惠州,丽江,1488,949
惠州,林芝,2003,988
惠州,柳州,525,814
惠州,六盘水,1038,902
惠州,泸州,1102,910
惠州,临汾,1470,948
惠州,拉萨,2427,1013
惠州,满洲里,2947,1038
惠州,茅台,1314,933
惠州,牡丹江,2759,1029
惠州,绵阳,1336,935
惠州,南昌,637,839
惠州,南京,1083,908
惠州,南宁,626,837
惠州,南通,1176,919
惠州,宁波,1036,902
惠州,攀枝花,1336,935
惠州,齐齐哈尔,2826,1033
惠州,青岛,1554,955
惠州,三亚,741,859
惠州,石家庄,1660,963
惠州,松原,2624,1023
惠州,上海,1143,915
惠州,深圳,74,559
惠州,沈阳,2241,1002
惠州,台州,935,889
惠州,太原,1652,963
惠州,天津,1802,974
惠州,通化,2331,1008
惠州,通辽,2392,1011
惠州,吐鲁番,3177,1048
惠州,万州,1032,902
惠州,威海,1762,971
惠州,温州,831,873
惠州,乌鲁木齐,3364,1055
惠州,无锡,1105,910
惠州,乌海,1975,986
惠州,武汉,830,873
惠州,乌兰浩特,2649,1024
惠州,乌兰察布,1995,987
惠州,西安,2420,1012
惠州,西昌,1341,936
惠州,西宁,1932,983
惠州,锡林浩特,2336,1008
惠州,厦门,405,780
惠州,徐州,1269,928
惠州,烟台,1733,969
惠州,延吉,2615,1022
惠州,盐城,1271,929
惠州,扬州,1144,915
惠州,伊宁,3807,1071
惠州,宜宾,1161,917
惠州,宜昌,901,884
惠州,义乌,889,882
惠州,银川,1879,980
惠州,榆林,1743,970
惠州,运城,1366,938
惠州,湛江,464,798
惠州,张家界,774,864
惠州,郑州,1296,931
惠州,重庆,1061,905
惠州,珠海,129,631
惠州,遵义,907,885
淮安,阿坝,1606,959
淮安,阿克苏,3447,1058
淮安,巴彦淖尔,1324,934
淮安,包头,1152,916
淮安,北海,1673,964
淮安,北京,757,861
淮安,博鳌,1815,975
淮安,长春,1264,928
淮安,长沙,845,876
淮安,长治,638,839
淮安,常州,205,691
淮安,朝阳,756,861
淮安,成都,1469,948
淮安,赤峰,975,894
淮安,达州,1138,914
淮安,大理,2036,990
淮安,大连,636,839
淮安,大庆,1531,953
淮安,大同,1467,947
淮安,丹东,859,878
淮安,稻城,1885,980
淮安,敦煌,2352,1009
淮安,鄂尔多斯,1085,908
淮安,十堰,798,868
淮安,石河子,3091,1044
淮安,福州,831,873
淮安,抚远,2031,990
淮安,阜阳,332,754
淮安,赣州,952,891
淮安,广元,1263,928
淮安,广州,1297,931
淮安,贵阳,1433,944
淮安,桂林,1269,928
淮安,哈尔滨,1498,950
淮安,哈密,2452,1014
淮安,海口,1744,970
淮安,海拉尔,1752,970
淮安,杭州,373,769
淮安,合肥,265,725
淮安,呼和浩特,1056,905
淮安,惠州,1253,927
淮安,和田,3570,1063
淮安,黄山,379,771
淮安,揭阳,1145,915
淮安,晋江,981,895
淮安,井冈山,914,886
淮安,景德镇,511,810
淮安,佳木斯,1742,970
淮安,九寨沟,1426,944
淮安,建三江,1895,981
淮安,库尔勒,3074,1043
淮安,克拉玛依,3197,1049
淮安,昆明,1861,978
淮安,喀什,3888,1074
淮安,兰州,1440,945
淮安,丽江,1973,986
淮安,林芝,2311,1006
