ORIGIN,TERMINAL,DISTENCE,PRICE,TIME
稻城,吐鲁番,1834,976,4.08
稻城,万州,815,871,1.81
稻城,威海,2246,1003,4.99
稻城,温州,1997,987,4.44
稻城,乌鲁木齐,2020,989,4.49
稻城,无锡,1948,984,4.33
稻城,乌海,1354,937,3.01
稻城,武汉,1371,939,3.05
稻城,乌兰浩特,2708,1027,6.02
稻城,乌兰察布,1793,973,3.98
稻城,西安,2726,1028,6.06
稻城,西昌,207,693,0.46
稻城,西宁,886,882,1.97
稻城,锡林浩特,2208,1000,4.91
稻城,厦门,1833,976,4.07
稻城,徐州,1714,968,3.81
稻城,烟台,2181,999,4.85
稻城,延吉,3049,1042,6.78
稻城,盐城,1958,985,4.35
稻城,扬州,1875,979,4.17
稻城,伊宁,2389,1011,5.31
稻城,宜宾,425,786,0.94
稻城,宜昌,1087,908,2.42
稻城,义乌,1923,983,4.27
稻城,银川,1213,923,2.7
稻城,榆林,1373,939,3.05
稻城,运城,1229,924,2.73
稻城,湛江,1315,933,2.92
稻城,张家界,994,897,2.21
稻城,郑州,1428,944,3.17
稻城,重庆,614,834,1.36
稻城,珠海,1516,952,3.37
稻城,遵义,663,844,1.47
敦煌,阿坝,1188,920,2.64
敦煌,阿克苏,1100,910,2.44
敦煌,巴彦淖尔,1120,912,2.49
敦煌,包头,1324,934,2.94
敦煌,北海,2533,1018,5.63
敦煌,北京,1885,980,4.19
敦煌,博鳌,2832,1033,6.29
敦煌,长春,2582,1021,5.74
敦煌,长沙,2187,999,4.86
敦煌,长治,1715,968,3.81
敦煌,常州,2499,1017,5.55
敦煌,朝阳,1895,981,4.21
敦煌,成都,1401,941,3.11
敦煌,赤峰,2071,992,4.6
敦煌,达州,1573,956,3.5
敦煌,大理,1727,969,3.84
敦煌,大连,2344,1008,5.21
敦煌,大庆,2565,1020,5.7
敦煌,大同,2536,1018,5.64
敦煌,丹东,2548,1019,5.66
敦煌,稻城,1407,942,3.13
敦煌,鄂尔多斯,1346,936,2.99
敦煌,十堰,1714,968,3.81
敦煌,石河子,796,868,1.77
敦煌,福州,2816,1032,6.26
敦煌,抚远,3269,1051,7.26
敦煌,阜阳,2097,994,4.66
敦煌,赣州,2510,1017,5.58
敦煌,广元,1365,938,3.03
敦煌,广州,2627,1023,5.84
敦煌,贵阳,1917,982,4.26
敦煌,桂林,2249,1003,5.0
敦煌,哈尔滨,2686,1026,5.97
敦煌,哈密,223,702,0.5
敦煌,海口,2736,1028,6.08
敦煌,海拉尔,2252,1003,5.0
敦煌,杭州,2605,1022,5.79
敦煌,合肥,2273,1004,5.05
敦煌,呼和浩特,1475,948,3.28
敦煌,惠州,2699,1027,6.0
敦煌,淮安,2352,1009,5.23
敦煌,和田,1284,930,2.85
敦煌,黄山,2432,1013,5.4
敦煌,揭阳,2795,1031,6.21
敦煌,晋江泉州,2857,1034,6.35
敦煌,井冈山,2391,1011,5.31
敦煌,景德镇,2425,1013,5.39
敦煌,佳木斯,2967,1039,6.59
敦煌,九寨沟,1171,918,2.6
敦煌,建三江,3148,1047,7.0
敦煌,库尔勒,723,855,1.61
敦煌,克拉玛依,923,887,2.05
敦煌,昆明,1881,980,4.18
敦煌,喀什,1546,954,3.44
敦煌,兰州,970,894,2.16
敦煌,丽江,1603,959,3.56
敦煌,林芝,1257,927,2.79
敦煌,柳州,2282,1005,5.07
敦煌,六盘水,1823,976,4.05
敦煌,泸州,1639,962,3.64
敦煌,临汾,1587,958,3.53
敦煌,拉萨,1224,924,2.72
敦煌,满洲里,2092,993,4.65
敦煌,茅台,2097,994,4.66
敦煌,牡丹江,2920,1037,6.49
敦煌,绵阳,1368,938,3.04
敦煌,南昌,2367,1010,5.26
敦煌,南京,2384,1010,5.3
敦煌,南宁,2362,1009,5.25
敦煌,南通,2559,1020,5.69
敦煌,宁波,2738,1028,6.08
敦煌,攀枝花,1685,965,3.74
敦煌,齐齐哈尔,2495,1016,5.54
敦煌,青岛,2330,1007,5.18
敦煌,三亚,2866,1034,6.37
敦煌,石家庄,1769,972,3.93
敦煌,松原,2543,1019,5.65
敦煌,上海,2651,1024,5.89
敦煌,深圳,2723,1028,6.05
敦煌,沈阳,2446,1014,5.44
敦煌,台州,2802,1031,6.23
敦煌,太原,1607,959,3.57
敦煌,天津,1969,986,4.38
敦煌,通化,2653,1024,5.9
敦煌,通辽,2338,1008,5.2
敦煌,吐鲁番,480,802,1.07
敦煌,万州,1675,965,3.72
敦煌,威海,2426,1013,5.39
敦煌,温州,2786,1031,6.19
敦煌,乌鲁木齐,665,844,1.48
敦煌,无锡,2536,1018,5.64
敦煌,乌海,1080,908,2.4
敦煌,武汉,2118,995,4.71
敦煌,乌兰浩特,2335,1008,5.19
敦煌,乌兰察布,1596,958,3.55
敦煌,西安,2574,1020,5.72
敦煌,西昌,1572,956,3.49
敦煌,西宁,781,865,1.74
敦煌,锡林浩特,1849,977,4.11
敦煌,厦门,2842,1033,6.32
敦煌,徐州,2139,996,4.75
敦煌,烟台,2359,1009,5.24
敦煌,延吉,2923,1037,6.5
敦煌,盐城,2428,1013,5.4
敦煌,扬州,2418,1012,5.37
敦煌,伊宁,1132,914,2.52
敦煌,宜宾,1606,959,3.57
敦煌,宜昌,1881,980,4.18
敦煌,义乌,2652,1024,5.89
敦煌,银川,1054,904,2.34
敦煌,榆林,1359,937,3.02
敦煌,运城,1593,958,3.54
敦煌,湛江,2621,1023,5.82
敦煌,张家界,1941,984,4.31
敦煌,郑州,1823,976,4.05
敦煌,重庆,1647,962,3.66
敦煌,珠海,2719,1028,6.04
敦煌,遵义,1833,976,4.07
鄂尔多斯,阿坝,1123,913,2.5
鄂尔多斯,阿克苏,2443,1014,5.43
鄂尔多斯,巴彦淖尔,242,713,0.54
鄂尔多斯,包头,93,589,0.21
鄂尔多斯,北海,2041,990,4.54
鄂尔多斯,北京,546,819,1.21
鄂尔多斯,博鳌,2296,1006,5.1
鄂尔多斯,长春,1345,936,2.99
鄂尔多斯,长沙,1318,933,2.93
鄂尔多斯,长治,486,804,1.08
鄂尔多斯,常州,1267,928,2.82
鄂尔多斯,朝阳,557,821,1.24
鄂尔多斯,成都,1148,915,2.55
鄂尔多斯,赤峰,798,868,1.77
鄂尔多斯,达州,982,895,2.18
鄂尔多斯,大理,1814,975,4.03
鄂尔多斯,大连,1000,898,2.22
鄂尔多斯,大庆,1428,944,3.17
鄂尔多斯,大同,1381,939,3.07
鄂尔多斯,丹东,1221,923,2.71
鄂尔多斯,稻城,1517,952,3.37
鄂尔多斯,敦煌,1346,936,2.99
鄂尔多斯,十堰,801,869,1.78
鄂尔多斯,石河子,2031,990,4.51
鄂尔多斯,福州,1759,971,3.91
鄂尔多斯,抚远,2134,996,4.74
鄂尔多斯,阜阳,928,888,2.06
鄂尔多斯,赣州,1619,960,3.6
鄂尔多斯,广元,901,884,2.0
鄂尔多斯,广州,1882,980,4.18
鄂尔多斯,贵阳,1497,950,3.33
鄂尔多斯,桂林,1618,960,3.6
鄂尔多斯,哈尔滨,1508,951,3.35
鄂尔多斯,哈密,1405,942,3.12
鄂尔多斯,海口,2201,1000,4.89
鄂尔多斯,海拉尔,1317,933,2.93
鄂尔多斯,杭州,1410,942,3.13
鄂尔多斯,合肥,1100,910,2.44
鄂尔多斯,呼和浩特,180,675,0.4
鄂尔多斯,惠州,1903,981,4.23
鄂尔多斯,淮安,1085,908,2.41
鄂尔多斯,和田,2622,1023,5.83
鄂尔多斯,黄山,1289,931,2.86
鄂尔多斯,揭阳,1905,981,4.23
鄂尔多斯,晋江泉州,1858,978,4.13
鄂尔多斯,井冈山,1514,951,3.36
鄂尔多斯,景德镇,1340,936,2.98
鄂尔多斯,佳木斯,1809,975,4.02
鄂尔多斯,九寨沟,902,884,2.0
鄂尔多斯,建三江,1997,987,4.44
鄂尔多斯,库尔勒,2049,991,4.55
鄂尔多斯,克拉玛依,2130,996,4.73
鄂尔多斯,昆明,1776,972,3.95
鄂尔多斯,喀什,2891,1036,6.42
鄂尔多斯,兰州,682,848,1.52
鄂尔多斯,丽江,1698,966,3.77
鄂尔多斯,林芝,1780,972,3.96
鄂尔多斯,柳州,1722,968,3.83
鄂尔多斯,六盘水,1545,954,3.43
鄂尔多斯,泸州,1283,930,2.85
鄂尔多斯,临汾,434,789,0.96
鄂尔多斯,拉萨,2055,991,4.57
鄂尔多斯,满洲里,1232,925,2.74
鄂尔多斯,茅台,834,874,1.85
鄂尔多斯,牡丹江,1695,966,3.77
鄂尔多斯,绵阳,1039,902,2.31
鄂尔多斯,南昌,1350,937,3.0
鄂尔多斯,南京,1169,918,2.6
鄂尔多斯,南宁,1898,981,4.22
鄂尔多斯,南通,1306,932,2.9
鄂尔多斯,宁波,1526,952,3.39
鄂尔多斯,攀枝花,1658,963,3.68
鄂尔多斯,齐齐哈尔,1400,941,3.11
鄂尔多斯,青岛,999,897,2.22
鄂尔多斯,三亚,2397,1011,5.33
鄂尔多斯,石家庄,438,790,0.97
鄂尔多斯,松原,1350,937,3.0
鄂尔多斯,上海,1408,942,3.13
鄂尔多斯,深圳,1957,985,4.35
鄂尔多斯,沈阳,1151,916,2.56
鄂尔多斯,台州,1623,960,3.61
鄂尔多斯,太原,308,744,0.68
鄂尔多斯,天津,623,836,1.38
鄂尔多斯,通化,1357,937,3.02
鄂尔多斯,通辽,1101,910,2.45
鄂尔多斯,吐鲁番,1757,971,3.9
鄂尔多斯,万州,1022,900,2.27
鄂尔多斯,威海,1079,907,2.4
鄂尔多斯,温州,1640,962,3.64
鄂尔多斯,乌鲁木齐,1905,981,4.23
鄂尔多斯,无锡,1305,932,2.9
鄂尔多斯,乌海,270,727,0.6
鄂尔多斯,武汉,1099,910,2.44
鄂尔多斯,乌兰浩特,1205,922,2.68
鄂尔多斯,乌兰察布,296,739,0.66
鄂尔多斯,西安,1310,933,2.91
鄂尔多斯,西昌,1513,951,3.36
鄂尔多斯,西宁,800,868,1.78
鄂尔多斯,锡林浩特,694,850,1.54
鄂尔多斯,厦门,1865,979,4.14
鄂尔多斯,徐州,887,882,1.97
鄂尔多斯,烟台,1013,899,2.25
鄂尔多斯,延吉,1659,963,3.69
鄂尔多斯,盐城,1153,916,2.56
鄂尔多斯,扬州,1180,919,2.62
鄂尔多斯,伊宁,2407,1012,5.35
鄂尔多斯,宜宾,1322,934,2.94
鄂尔多斯,宜昌,1017,900,2.26
鄂尔多斯,义乌,1486,949,3.3
鄂尔多斯,银川,357,764,0.79
鄂尔多斯,榆林,172,669,0.38
鄂尔多斯,运城,538,817,1.2
鄂尔多斯,湛江,2063,992,4.58
鄂尔多斯,张家界,1189,920,2.64
鄂尔多斯,郑州,648,841,1.44
鄂尔多斯,重庆,1184,919,2.63
鄂尔多斯,珠海,1981,986,4.4
鄂尔多斯,遵义,1376,939,3.06
十堰,阿坝,809,870,1.8
十堰,阿克苏,2770,1030,6.16
十堰,巴彦淖尔,952,891,2.12
十堰,包头,894,883,1.99
十堰,北海,1252,927,2.78
十堰,北京,952,891,2.12
十堰,博鳌,1497,950,3.33
十堰,长春,1776,972,3.95
十堰,长沙,534,816,1.19
十堰,长治,449,793,1.0
十堰,常州,868,879,1.93
十堰,朝阳,961,892,2.14
十堰,成都,673,846,1.5
十堰,赤峰,1290,931,2.87
十堰,达州,349,761,0.78
十堰,大理,1283,930,2.85
十堰,大连,1198,921,2.66
十堰,大庆,1966,985,4.37
十堰,大同,1906,981,4.24
十堰,丹东,1467,947,3.26
十堰,稻城,1094,909,2.43
十堰,敦煌,1714,968,3.81
十堰,鄂尔多斯,801,869,1.78
十堰,石河子,2501,1017,5.56
十堰,福州,1103,910,2.45
十堰,抚远,2600,1022,5.78
十堰,阜阳,470,799,1.04
十堰,赣州,854,877,1.9
十堰,广元,467,799,1.04
十堰,广州,1086,908,2.41
十堰,贵阳,776,865,1.72
十堰,桂林,821,872,1.82
十堰,哈尔滨,1992,987,4.43
十堰,哈密,1861,978,4.14
十堰,海口,1403,942,3.12
十堰,海拉尔,2003,988,4.45
十堰,杭州,931,888,2.07
十堰,合肥,615,834,1.37
十堰,呼和浩特,914,886,2.03
十堰,惠州,1116,912,2.48
十堰,淮安,798,868,1.77
十堰,和田,2848,1034,6.33
十堰,黄山,738,858,1.64
十堰,揭阳,1148,915,2.55
十堰,晋江泉州,1159,917,2.58
十堰,井冈山,740,858,1.64
十堰,景德镇,712,853,1.58
十堰,佳木斯,2281,1005,5.07
十堰,九寨沟,644,840,1.43
十堰,建三江,2458,1014,5.46
十堰,库尔勒,2429,1013,5.4
十堰,克拉玛依,2621,1023,5.82
十堰,昆明,1153,916,2.56
十堰,喀什,3197,1049,7.1
十堰,兰州,745,859,1.66
十堰,丽江,1203,922,2.67
十堰,林芝,1512,951,3.36
十堰,柳州,933,888,2.07
十堰,六盘水,884,881,1.96
十堰,泸州,659,843,1.46
十堰,临汾,390,775,0.87
十堰,拉萨,1899,981,4.22
十堰,满洲里,1957,985,4.35
十堰,茅台,613,834,1.36
十堰,牡丹江,2097,994,4.66
十堰,绵阳,587,828,1.3
十堰,南昌,655,843,1.46
十堰,南京,751,860,1.67
十堰,南宁,1120,912,2.49
十堰,南通,948,891,2.11
十堰,宁波,1068,906,2.37
十堰,攀枝花,1104,910,2.45
十堰,齐齐哈尔,1978,986,4.4
十堰,青岛,959,892,2.13
十堰,三亚,1603,959,3.56
十堰,石家庄,689,849,1.53
十堰,松原,1840,977,4.09
十堰,上海,1019,900,2.26
十堰,深圳,1165,917,2.59
十堰,沈阳,1510,951,3.36
十堰,台州,1108,911,2.46
十堰,太原,605,832,1.34
十堰,天津,925,887,2.06
十堰,通化,1675,965,3.72
十堰,通辽,1577,957,3.5
十堰,吐鲁番,2190,999,4.87
十堰,万州,311,746,0.69
十堰,威海,1161,917,2.58
十堰,温州,1079,907,2.4
十堰,乌鲁木齐,2368,1010,5.26
十堰,无锡,902,884,2.0
十堰,乌海,860,878,1.91
十堰,武汉,403,779,0.9
十堰,乌兰浩特,1781,973,3.96
十堰,乌兰察布,954,891,2.12
十堰,西安,1702,967,3.78
十堰,西昌,988,896,2.2
十堰,西宁,938,889,2.08
十堰,锡林浩特,1353,937,3.01
十堰,厦门,1152,916,2.56
十堰,徐州,619,835,1.38
十堰,烟台,1099,910,2.44
十堰,延吉,2000,988,4.44
十堰,盐城,875,880,1.94
十堰,扬州,808,870,1.8
十堰,伊宁,2847,1034,6.33
十堰,宜宾,729,856,1.62
十堰,宜昌,217,699,0.48
十堰,义乌,957,892,2.13
十堰,银川,773,864,1.72
十堰,榆林,634,838,1.41
十堰,运城,267,726,0.59
十堰,湛江,1266,928,2.81
十堰,张家界,391,775,0.87
十堰,郑州,353,762,0.78
十堰,重庆,532,815,1.18
十堰,珠海,1185,920,2.63
十堰,遵义,663,844,1.47
石河子,阿坝,1969,986,4.38
石河子,阿克苏,595,830,1.32
石河子,巴彦淖尔,1789,973,3.98
石河子,包头,1986,987,4.41
石河子,北海,3306,1053,7.35
石河子,北京,2535,1018,5.63
石河子,博鳌,3604,1064,8.01
石河子,长春,3105,1045,6.9
石河子,长沙,2982,1040,6.63
石河子,长治,2454,1014,5.45
石河子,常州,3252,1051,7.23
石河子,朝阳,2544,1019,5.65
石河子,成都,2187,999,4.86
石河子,赤峰,2652,1024,5.89
石河子,达州,2370,1010,5.27
石河子,大理,2431,1013,5.4
石河子,大连,2989,1040,6.64
石河子,大庆,3020,1041,6.71
石河子,大同,3005,1041,6.68
石河子,丹东,3158,1047,7.02
石河子,稻城,2138,996,4.75
石河子,敦煌,796,868,1.77
石河子,鄂尔多斯,2031,990,4.51
石河子,十堰,2501,1017,5.56
石河子,福州,3604,1064,8.01
石河子,抚远,3679,1067,8.18
石河子,阜阳,2860,1034,6.36
石河子,赣州,3306,1053,7.35
石河子,广元,2161,998,4.8
石河子,广州,3420,1057,7.6
石河子,贵阳,2698,1027,6.0
石河子,桂林,3040,1042,6.76
石河子,哈尔滨,3160,1047,7.02
石河子,哈密,643,840,1.43
石河子,海口,3510,1061,7.8
石河子,海拉尔,2623,1023,5.83
石河子,杭州,3369,1055,7.49
石河子,合肥,3038,1042,6.75
石河子,呼和浩特,2124,995,4.72
石河子,惠州,3494,1060,7.76
石河子,淮安,3091,1044,6.87
石河子,和田,947,890,2.1
石河子,黄山,3205,1049,7.12
石河子,揭阳,3591,1064,7.98
石河子,晋江泉州,3650,1066,8.11
石河子,井冈山,3186,1048,7.08
石河子,景德镇,3206,1049,7.12
石河子,佳木斯,3409,1057,7.58
石河子,九寨沟,1966,985,4.37
石河子,建三江,3576,1063,7.95
石河子,库尔勒,290,737,0.64
石河子,克拉玛依,132,634,0.29
石河子,昆明,2617,1023,5.82
石河子,喀什,985,896,2.19
石河子,兰州,1761,971,3.91
石河子,丽江,2316,1007,5.15
石河子,林芝,1882,980,4.18
石河子,柳州,3067,1043,6.82
石河子,六盘水,2591,1021,5.76
石河子,泸州,2424,1013,5.39
石河子,临汾,2337,1008,5.19
石河子,拉萨,1688,966,3.75
石河子,满洲里,2446,1014,5.44
石河子,茅台,2835,1033,6.3
石河子,牡丹江,3416,1057,7.59
石河子,绵阳,2160,998,4.8
石河子,南昌,3156,1047,7.01
石河子,南京,3141,1046,6.98
石河子,南宁,3136,1046,6.97
石河子,南通,3306,1053,7.35
石河子,宁波,3499,1060,7.78
石河子,攀枝花,2419,1012,5.38
石河子,齐齐哈尔,2930,1037,6.51
石河子,青岛,3030,1042,6.73
石河子,三亚,3628,1065,8.06
石河子,石家庄,2468,1015,5.48
石河子,松原,3036,1042,6.75
石河子,上海,3402,1057,7.56
石河子,深圳,3517,1061,7.82
石河子,沈阳,3024,1041,6.72
石河子,台州,3571,1063,7.94
石河子,太原,2321,1007,5.16
石河子,天津,2632,1023,5.85
石河子,通化,3224,1050,7.16
石河子,通辽,2875,1035,6.39
石河子,吐鲁番,316,748,0.7
石河子,万州,2472,1015,5.49
石河子,威海,3094,1044,6.88
石河子,温州,3562,1063,7.92
石河子,乌鲁木齐,132,634,0.29
石河子,无锡,3290,1052,7.31
石河子,乌海,1787,973,3.97
石河子,武汉,2903,1036,6.45
石河子,乌兰浩特,2806,1032,6.24
石河子,乌兰察布,2232,1002,4.96
石河子,西安,3120,1045,6.93
石河子,西昌,2321,1007,5.16
石河子,西宁,1575,957,3.5
石河子,锡林浩特,2385,1011,5.3
石河子,厦门,3636,1065,8.08
石河子,徐州,2881,1035,6.4
石河子,烟台,3031,1042,6.74
石河子,延吉,3453,1059,7.67
石河子,盐城,3165,1047,7.03
石河子,扬州,3169,1047,7.04
石河子,伊宁,380,772,0.84
石河子,宜宾,2385,1011,5.3
石河子,宜昌,2674,1025,5.94
石河子,义乌,3423,1057,7.61
石河子,银川,1795,974,3.99
石河子,榆林,2081,993,4.62
石河子,运城,2359,1009,5.24
石河子,湛江,3399,1057,7.55
石河子,张家界,2737,1028,6.08
石河子,郑州,2578,1021,5.73
石河子,重庆,2439,1013,5.42
石河子,珠海,3511,1061,7.8
石河子,遵义,2619,1023,5.82
福州,阿坝,1783,973,3.96
福州,阿克苏,3853,1073,8.56
福州,巴彦淖尔,1970,986,4.38
福州,包头,1844,977,4.1
福州,北海,1156,916,2.57
福州,北京,1567,956,3.48
福州,博鳌,1177,919,2.62
福州,长春,2057,991,4.57
福州,长沙,672,846,1.49
福州,长治,1273,929,2.83
福州,常州,639,839,1.42
福州,朝阳,1568,956,3.48
福州,成都,1578,957,3.51
福州,赤峰,1807,974,4.02
福州,达州,1289,931,2.86
福州,大理,1910,982,4.24
福州,大连,1450,946,3.22
福州,大庆,2339,1008,5.2
福州,大同,2276,1004,5.06
福州,丹东,1633,961,3.63
福州,稻城,1903,981,4.23
福州,敦煌,2816,1032,6.26
福州,鄂尔多斯,1759,971,3.91
福州,十堰,1103,910,2.45
福州,石河子,3604,1064,8.01
福州,抚远,2761,1030,6.14
福州,阜阳,834,874,1.85
福州,赣州,439,790,0.98
福州,广元,1489,949,3.31
福州,广州,690,849,1.53
福州,贵阳,1258,927,2.8
福州,桂林,913,886,2.03
福州,哈尔滨,2288,1005,5.08
福州,哈密,2965,1039,6.59
福州,海口,1138,914,2.53
福州,海拉尔,2584,1021,5.74
福州,杭州,476,801,1.06
福州,合肥,677,847,1.5
福州,呼和浩特,1789,973,3.98
福州,惠州,594,830,1.32
福州,淮安,831,873,1.85
福州,和田,3899,1074,8.66
福州,黄山,486,804,1.08
福州,揭阳,407,781,0.9
福州,晋江泉州,165,663,0.37
福州,井冈山,522,813,1.16
福州,景德镇,419,784,0.93
福州,佳木斯,2502,1017,5.56
福州,九寨沟,1690,966,3.76
福州,建三江,2634,1023,5.85
福州,库尔勒,3526,1061,7.84
福州,克拉玛依,3724,1068,8.28
福州,昆明,1669,964,3.71
福州,喀什,4269,1086,9.49
福州,兰州,1845,977,4.1
福州,丽江,1901,981,4.22
福州,林芝,2372,1010,5.27
福州,柳州,1014,899,2.25
福州,六盘水,1443,945,3.21
福州,泸州,1405,942,3.12
福州,临汾,1340,936,2.98
福州,拉萨,2796,1031,6.21
福州,满洲里,2612,1022,5.8
福州,茅台,991,896,2.2
福州,牡丹江,2258,1003,5.02
福州,绵阳,1547,954,3.44
福州,南昌,448,793,1.0
福州,南京,670,845,1.49
福州,南宁,1173,918,2.61
福州,南通,680,847,1.51
福州,宁波,480,802,1.07
福州,攀枝花,1754,971,3.9
福州,齐齐哈尔,2403,1011,5.34
福州,青岛,1122,912,2.49
福州,三亚,1329,934,2.95
福州,石家庄,1408,942,3.13
福州,松原,2178,999,4.84
福州,上海,615,834,1.37
福州,深圳,663,844,1.47
福州,沈阳,1792,973,3.98
福州,台州,358,764,0.8
福州,太原,1462,947,3.25
福州,天津,1469,948,3.26
福州,通化,1846,977,4.1
福州,通辽,1973,986,4.38
福州,吐鲁番,3293,1052,7.32
福州,万州,1186,920,2.64
福州,威海,1302,932,2.89
福州,温州,255,720,0.57
福州,乌鲁木齐,3472,1059,7.72
福州,无锡,621,836,1.38
福州,乌海,1909,982,4.24
福州,武汉,703,852,1.56
福州,乌兰浩特,2244,1003,4.99
福州,乌兰察布,1760,971,3.91
福州,西安,1956,985,4.35
福州,西昌,1716,968,3.81
福州,西宁,2036,990,4.52
福州,锡林浩特,2025,989,4.5
福州,厦门,212,696,0.47
福州,徐州,937,889,2.08
福州,烟台,1291,931,2.87
福州,延吉,2103,994,4.67
福州,盐城,819,872,1.82
福州,扬州,707,852,1.57
福州,伊宁,3949,1076,8.78
福州,宜宾,1480,948,3.29
福州,宜昌,941,890,2.09
福州,义乌,369,768,0.82
福州,银川,1850,977,4.11
福州,榆林,1629,961,3.62
福州,运城,1277,929,2.84
福州,湛江,1056,905,2.35
福州,张家界,936,889,2.08
福州,郑州,1110,911,2.47
福州,重庆,1316,933,2.92
福州,珠海,720,855,1.6
福州,遵义,1242,926,2.76
抚远,阿坝,3227,1050,7.17
抚远,阿克苏,4236,1085,9.41
抚远,巴彦淖尔,2266,1004,5.04
抚远,包头,2096,994,4.66
抚远,北海,3699,1068,8.22
抚远,北京,1680,965,3.73
抚远,博鳌,3845,1073,8.54
抚远,长春,825,872,1.83
抚远,长沙,2858,1034,6.35
抚远,长治,2168,998,4.82
抚远,常州,2164,998,4.81
抚远,朝阳,1670,964,3.71
抚远,成都,3197,1049,7.1
抚远,赤峰,1355,937,3.01
抚远,达州,2928,1037,6.51
抚远,大理,3860,1073,8.58
抚远,大连,1427,944,3.17
抚远,大庆,714,854,1.59
抚远,大同,755,861,1.68
抚远,丹东,1175,918,2.61
抚远,稻城,3606,1064,8.01
抚远,敦煌,3269,1051,7.26
抚远,鄂尔多斯,2134,996,4.74
抚远,十堰,2600,1022,5.78
抚远,石河子,3679,1067,8.18
抚远,福州,2761,1030,6.14
抚远,阜阳,2276,1004,5.06
抚远,赣州,2980,1039,6.62
抚远,广元,2941,1038,6.54
抚远,广州,3325,1054,7.39
抚远,贵阳,3366,1055,7.48
抚远,桂林,3281,1052,7.29
抚远,哈尔滨,627,837,1.39
抚远,哈密,3218,1049,7.15
抚远,海口,3775,1070,8.39
抚远,海拉尔,1057,905,2.35
抚远,杭州,2301,1006,5.11
抚远,合肥,2290,1005,5.09
抚远,呼和浩特,1955,985,4.34
抚远,惠州,3272,1052,7.27
抚远,淮安,2031,990,4.51
抚远,和田,4513,1093,10.03
抚远,黄山,2399,1011,5.33
抚远,揭阳,3139,1046,6.98
抚远,晋江泉州,2926,1037,6.5
抚远,井冈山,2945,1038,6.54
抚远,景德镇,2536,1018,5.64
抚远,佳木斯,326,752,0.72
抚远,九寨沟,3004,1041,6.68
抚远,建三江,141,643,0.31
抚远,库尔勒,3829,1072,8.51
抚远,克拉玛依,3721,1068,8.27
抚远,昆明,3753,1069,8.34
抚远,喀什,4661,1098,10.36
抚远,兰州,2817,1032,6.26
抚远,丽江,3761,1070,8.36
抚远,林芝,3912,1075,8.69
抚远,柳州,3415,1057,7.59
抚远,六盘水,3485,1060,7.74
抚远,泸州,3252,1051,7.23
抚远,临汾,2280,1005,5.07
抚远,拉萨,4184,1084,9.3
抚远,满洲里,1234,925,2.74
抚远,茅台,2053,991,4.56
抚远,牡丹江,517,812,1.15
抚远,绵阳,3089,1044,6.86
抚远,南昌,2659,1025,5.91
抚远,南京,2195,1000,4.88
抚远,南宁,3619,1065,8.04
抚远,南通,2099,994,4.66
抚远,宁波,2281,1005,5.07
抚远,攀枝花,3686,1067,8.19
